월별,시간별,항목,2021 년
8월,4시,스포츠 및 오락관련 서비스업,581
8월,4시,협회 및 단체,661
8월,4시,개인 및 소비용품 수리업,316
8월,4시,기타 개인 서비스업,534
8월,4시,가구내 고용활동,742
8월,4시,국제 및 외국기관,836
8월,5시,농업,809
8월,5시,임업,680
8월,5시,어업,976
8월,5시,석탄/ 원유 및 천연가스 광업,763
8월,5시,금속 광업,722
8월,5시,비금속광물 광업;연료용 제외,543
8월,5시,광업 지원 서비스업,661
8월,5시,식료품 제조업,736
8월,5시,음료 제조업,849
8월,5시,담배 제조업,800
8월,5시,섬유제품 제조업; 의복제외,890
8월,5시,의복/ 의복액세서리 및 모피제품 제조업,378
8월,5시,가죽/ 가방 및 신발 제조업,522
8월,5시,목재 및 나무제품 제조업;가구제외,746
8월,5시,펄프/ 종이 및 종이제품 제조업,964
8월,5시,인쇄 및 기록매체 복제업,529
8월,5시,코크스/ 연탄 및 석유정제품 제조업,1000
8월,5시,화학물질 및 화학제품 제조업;의약품 제외,944
8월,5시,의료용 물질 및 의약품 제조업,826
8월,5시,고무제품 및 플라스틱제품 제조업,804
8월,5시,비금속 광물제품 제조업,975
8월,5시,1차 금속 제조업,1066
8월,5시,금속가공제품 제조업;기계 및 가구 제외,663
8월,5시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,961
8월,5시,의료/ 정밀/ 광학기기 및 시계 제조업,959
8월,5시,전기장비 제조업,888
8월,5시,기타 기계 및 장비 제조업,646
8월,5시,자동차 및 트레일러 제조업,694
8월,5시,기타 운송장비 제조업,672
8월,5시,가구 제조업,421
8월,5시,기타 제품 제조업,629
8월,5시,산업용 기계 및 장비 수리업,560
8월,5시,전기/ 가스/ 증기 및 공기조절 공급업,984
8월,5시,수도사업,870
8월,5시,하수/ 폐수 및 분뇨 처리업,930
8월,5시,폐기물 수집운반/ 처리 및 원료재생업,730
8월,5시,환경 정화 및 복원업,500
8월,5시,종합 건설업,646
8월,5시,전문직별 공사업,693
8월,5시,자동차 및 부품 판매업,374
8월,5시,도매 및 상품중개업,672
8월,5시,소매업; 자동차 제외,538
8월,5시,육상운송 및 파이프라인 운송업,343
8월,5시,수상 운송업,655
8월,5시,항공 운송업,586
8월,5시,창고 및 운송관련 서비스업,772
8월,5시,숙박업,754
8월,5시,음식점 및 주점업,521
8월,5시,출판업,847
8월,5시,영상/ 오디오 기록물 제작 및 배급업,433
8월,5시,방송업,768
8월,5시,통신업,910
8월,5시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,976
8월,5시,정보서비스업,878
8월,5시,금융업,500
8월,5시,보험 및 연금업,494
8월,5시,금융 및 보험 관련 서비스업,604
8월,5시,부동산업,531
8월,5시,연구개발업,797
8월,5시,전문서비스업,581
8월,5시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,691
8월,5시,기타 전문/ 과학 및 기술 서비스업,713
8월,5시,사업시설 관리 및 조경 서비스업,663
8월,5시,사업지원 서비스업,579
8월,5시,임대업;부동산 제외,548
8월,5시,공공행정/ 국방 및 사회보장 행정,645
8월,5시,교육 서비스업,551
8월,5시,보건업,680
8월,5시,사회복지 서비스업,525
8월,5시,창작/ 예술 및 여가관련 서비스업,578
8월,5시,스포츠 및 오락관련 서비스업,638
8월,5시,협회 및 단체,868
8월,5시,개인 및 소비용품 수리업,315
8월,5시,기타 개인 서비스업,648
8월,5시,가구내 고용활동,727
8월,5시,국제 및 외국기관,846
8월,6시,농업,825
8월,6시,임업,691
8월,6시,어업,981
8월,6시,석탄/ 원유 및 천연가스 광업,743
8월,6시,금속 광업,725
8월,6시,비금속광물 광업;연료용 제외,553
8월,6시,광업 지원 서비스업,678
8월,6시,식료품 제조업,752
8월,6시,음료 제조업,842
8월,6시,담배 제조업,757
8월,6시,섬유제품 제조업; 의복제외,889
8월,6시,의복/ 의복액세서리 및 모피제품 제조업,396
8월,6시,가죽/ 가방 및 신발 제조업,574
8월,6시,목재 및 나무제품 제조업;가구제외,759
8월,6시,펄프/ 종이 및 종이제품 제조업,944
8월,6시,인쇄 및 기록매체 복제업,536
8월,6시,코크스/ 연탄 및 석유정제품 제조업,993
8월,6시,화학물질 및 화학제품 제조업;의약품 제외,946
8월,6시,의료용 물질 및 의약품 제조업,833
8월,6시,고무제품 및 플라스틱제품 제조업,796
8월,6시,비금속 광물제품 제조업,980
8월,6시,1차 금속 제조업,1044
8월,6시,금속가공제품 제조업;기계 및 가구 제외,674
8월,6시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,960
8월,6시,의료/ 정밀/ 광학기기 및 시계 제조업,967
8월,6시,전기장비 제조업,882
8월,6시,기타 기계 및 장비 제조업,649
8월,6시,자동차 및 트레일러 제조업,705
8월,6시,기타 운송장비 제조업,659
8월,6시,가구 제조업,437
8월,6시,기타 제품 제조업,645
8월,6시,산업용 기계 및 장비 수리업,581
8월,6시,전기/ 가스/ 증기 및 공기조절 공급업,993
8월,6시,수도사업,886
8월,6시,하수/ 폐수 및 분뇨 처리업,933
8월,6시,폐기물 수집운반/ 처리 및 원료재생업,744
8월,6시,환경 정화 및 복원업,544
8월,6시,종합 건설업,676
8월,6시,전문직별 공사업,706
8월,6시,자동차 및 부품 판매업,411
8월,6시,도매 및 상품중개업,694
8월,6시,소매업; 자동차 제외,555
8월,6시,육상운송 및 파이프라인 운송업,654
8월,6시,수상 운송업,671
8월,6시,항공 운송업,590
8월,6시,창고 및 운송관련 서비스업,802
8월,6시,숙박업,787
8월,6시,음식점 및 주점업,537
8월,6시,출판업,878
8월,6시,영상/ 오디오 기록물 제작 및 배급업,431
8월,6시,방송업,795
8월,6시,통신업,920
8월,6시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,978
8월,6시,정보서비스업,870
8월,6시,금융업,564
8월,6시,보험 및 연금업,569
8월,6시,금융 및 보험 관련 서비스업,687
8월,6시,부동산업,569
8월,6시,연구개발업,815
8월,6시,전문서비스업,621
8월,6시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,714
8월,6시,기타 전문/ 과학 및 기술 서비스업,764
8월,6시,사업시설 관리 및 조경 서비스업,679
8월,6시,사업지원 서비스업,625
8월,6시,임대업;부동산 제외,562
8월,6시,공공행정/ 국방 및 사회보장 행정,671
8월,6시,교육 서비스업,569
8월,6시,보건업,758
8월,6시,사회복지 서비스업,646
8월,6시,창작/ 예술 및 여가관련 서비스업,586
8월,6시,스포츠 및 오락관련 서비스업,767
8월,6시,협회 및 단체,1029
8월,6시,개인 및 소비용품 수리업,339
8월,6시,기타 개인 서비스업,795
8월,6시,가구내 고용활동,734
8월,6시,국제 및 외국기관,893
8월,7시,농업,883
8월,7시,임업,737
8월,7시,어업,990
8월,7시,석탄/ 원유 및 천연가스 광업,765
8월,7시,금속 광업,759
8월,7시,비금속광물 광업;연료용 제외,739
8월,7시,광업 지원 서비스업,786
8월,7시,식료품 제조업,820
8월,7시,음료 제조업,887
8월,7시,담배 제조업,828
8월,7시,섬유제품 제조업; 의복제외,911
8월,7시,의복/ 의복액세서리 및 모피제품 제조업,463
8월,7시,가죽/ 가방 및 신발 제조업,732
8월,7시,목재 및 나무제품 제조업;가구제외,790
8월,7시,펄프/ 종이 및 종이제품 제조업,933
8월,7시,인쇄 및 기록매체 복제업,581
8월,7시,코크스/ 연탄 및 석유정제품 제조업,988
8월,7시,화학물질 및 화학제품 제조업;의약품 제외,957
8월,7시,의료용 물질 및 의약품 제조업,859
8월,7시,고무제품 및 플라스틱제품 제조업,842
8월,7시,비금속 광물제품 제조업,1023
8월,7시,1차 금속 제조업,1034
8월,7시,금속가공제품 제조업;기계 및 가구 제외,732
8월,7시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,965
8월,7시,의료/ 정밀/ 광학기기 및 시계 제조업,956
8월,7시,전기장비 제조업,882
8월,7시,기타 기계 및 장비 제조업,700
8월,7시,자동차 및 트레일러 제조업,813
8월,7시,기타 운송장비 제조업,737
8월,7시,가구 제조업,498
8월,7시,기타 제품 제조업,707
8월,7시,산업용 기계 및 장비 수리업,665
8월,7시,전기/ 가스/ 증기 및 공기조절 공급업,969
8월,7시,수도사업,957
8월,7시,하수/ 폐수 및 분뇨 처리업,945
8월,7시,폐기물 수집운반/ 처리 및 원료재생업,805
8월,7시,환경 정화 및 복원업,771
8월,7시,종합 건설업,769
8월,7시,전문직별 공사업,756
8월,7시,자동차 및 부품 판매업,525
8월,7시,도매 및 상품중개업,744
8월,7시,소매업; 자동차 제외,604
8월,7시,육상운송 및 파이프라인 운송업,1007
8월,7시,수상 운송업,660
8월,7시,항공 운송업,633
8월,7시,창고 및 운송관련 서비스업,837
8월,7시,숙박업,843
8월,7시,음식점 및 주점업,579
8월,7시,출판업,943
8월,7시,영상/ 오디오 기록물 제작 및 배급업,464
8월,7시,방송업,864
8월,7시,통신업,947
8월,7시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,985
8월,7시,정보서비스업,867
8월,7시,금융업,688
8월,7시,보험 및 연금업,784
8월,7시,금융 및 보험 관련 서비스업,837
8월,7시,부동산업,657
8월,7시,연구개발업,874
8월,7시,전문서비스업,769
8월,7시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,750
8월,7시,기타 전문/ 과학 및 기술 서비스업,858
8월,7시,사업시설 관리 및 조경 서비스업,739
8월,7시,사업지원 서비스업,733
8월,7시,임대업;부동산 제외,596
8월,7시,공공행정/ 국방 및 사회보장 행정,768
8월,7시,교육 서비스업,629
8월,7시,보건업,890
8월,7시,사회복지 서비스업,802
8월,7시,창작/ 예술 및 여가관련 서비스업,645
8월,7시,스포츠 및 오락관련 서비스업,807
8월,7시,협회 및 단체,862
8월,7시,개인 및 소비용품 수리업,431
8월,7시,기타 개인 서비스업,877
8월,7시,가구내 고용활동,723
8월,7시,국제 및 외국기관,920
8월,8시,농업,961
8월,8시,임업,900
8월,8시,어업,1001
8월,8시,석탄/ 원유 및 천연가스 광업,724
8월,8시,금속 광업,951
8월,8시,비금속광물 광업;연료용 제외,1260
8월,8시,광업 지원 서비스업,1068
8월,8시,식료품 제조업,966
8월,8시,음료 제조업,972
8월,8시,담배 제조업,987
8월,8시,섬유제품 제조업; 의복제외,976
8월,8시,의복/ 의복액세서리 및 모피제품 제조업,732
8월,8시,가죽/ 가방 및 신발 제조업,1056
8월,8시,목재 및 나무제품 제조업;가구제외,916
8월,8시,펄프/ 종이 및 종이제품 제조업,969
8월,8시,인쇄 및 기록매체 복제업,752
8월,8시,코크스/ 연탄 및 석유정제품 제조업,992
8월,8시,화학물질 및 화학제품 제조업;의약품 제외,981
8월,8시,의료용 물질 및 의약품 제조업,957
8월,8시,고무제품 및 플라스틱제품 제조업,936
8월,8시,비금속 광물제품 제조업,1139
8월,8시,1차 금속 제조업,1061
8월,8시,금속가공제품 제조업;기계 및 가구 제외,893
8월,8시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,983
8월,8시,의료/ 정밀/ 광학기기 및 시계 제조업,964
8월,8시,전기장비 제조업,934
8월,8시,기타 기계 및 장비 제조업,859
8월,8시,자동차 및 트레일러 제조업,984
8월,8시,기타 운송장비 제조업,873
8월,8시,가구 제조업,759
8월,8시,기타 제품 제조업,888
8월,8시,산업용 기계 및 장비 수리업,909
8월,8시,전기/ 가스/ 증기 및 공기조절 공급업,959
8월,8시,수도사업,1061
8월,8시,하수/ 폐수 및 분뇨 처리업,979
8월,8시,폐기물 수집운반/ 처리 및 원료재생업,1060
8월,8시,환경 정화 및 복원업,1012
8월,8시,종합 건설업,922
8월,8시,전문직별 공사업,869
8월,8시,자동차 및 부품 판매업,756
8월,8시,도매 및 상품중개업,879
8월,8시,소매업; 자동차 제외,705
8월,8시,육상운송 및 파이프라인 운송업,1264
8월,8시,수상 운송업,832
8월,8시,항공 운송업,795
8월,8시,창고 및 운송관련 서비스업,932
8월,8시,숙박업,917
8월,8시,음식점 및 주점업,645
8월,8시,출판업,996
8월,8시,영상/ 오디오 기록물 제작 및 배급업,600
8월,8시,방송업,1005
8월,8시,통신업,991
8월,8시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1001
8월,8시,정보서비스업,915
8월,8시,금융업,934
8월,8시,보험 및 연금업,1121
8월,8시,금융 및 보험 관련 서비스업,1036
8월,8시,부동산업,791
8월,8시,연구개발업,964
8월,8시,전문서비스업,927
8월,8시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,922
8월,8시,기타 전문/ 과학 및 기술 서비스업,956
8월,8시,사업시설 관리 및 조경 서비스업,856
8월,8시,사업지원 서비스업,881
8월,8시,임대업;부동산 제외,742
8월,8시,공공행정/ 국방 및 사회보장 행정,967
8월,8시,교육 서비스업,799
8월,8시,보건업,1035
8월,8시,사회복지 서비스업,935
8월,8시,창작/ 예술 및 여가관련 서비스업,779
8월,8시,스포츠 및 오락관련 서비스업,858
8월,8시,협회 및 단체,833
8월,8시,개인 및 소비용품 수리업,670
8월,8시,기타 개인 서비스업,977
8월,8시,가구내 고용활동,774
8월,8시,국제 및 외국기관,993
8월,9시,농업,1050
8월,9시,임업,1129
8월,9시,어업,1010
8월,9시,석탄/ 원유 및 천연가스 광업,796
8월,9시,금속 광업,1256
8월,9시,비금속광물 광업;연료용 제외,1487
8월,9시,광업 지원 서비스업,1333
8월,9시,식료품 제조업,1166
8월,9시,음료 제조업,1086
8월,9시,담배 제조업,1111
8월,9시,섬유제품 제조업; 의복제외,1086
8월,9시,의복/ 의복액세서리 및 모피제품 제조업,1254
8월,9시,가죽/ 가방 및 신발 제조업,1462
8월,9시,목재 및 나무제품 제조업;가구제외,1255
8월,9시,펄프/ 종이 및 종이제품 제조업,1045
8월,9시,인쇄 및 기록매체 복제업,1167
8월,9시,코크스/ 연탄 및 석유정제품 제조업,997
8월,9시,화학물질 및 화학제품 제조업;의약품 제외,1039
8월,9시,의료용 물질 및 의약품 제조업,1116
8월,9시,고무제품 및 플라스틱제품 제조업,1126
8월,9시,비금속 광물제품 제조업,1230
8월,9시,1차 금속 제조업,1117
8월,9시,금속가공제품 제조업;기계 및 가구 제외,1268
8월,9시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1019
8월,9시,의료/ 정밀/ 광학기기 및 시계 제조업,1031
8월,9시,전기장비 제조업,1061
8월,9시,기타 기계 및 장비 제조업,1215
8월,9시,자동차 및 트레일러 제조업,1194
8월,9시,기타 운송장비 제조업,1335
8월,9시,가구 제조업,1421
8월,9시,기타 제품 제조업,1232
8월,9시,산업용 기계 및 장비 수리업,1268
8월,9시,전기/ 가스/ 증기 및 공기조절 공급업,996
