월별,시간별,항목,2020 년
8월,9시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1145
8월,9시,기타 전문/ 과학 및 기술 서비스업,1111
8월,9시,사업시설 관리 및 조경 서비스업,1097
8월,9시,사업지원 서비스업,1161
8월,9시,임대업;부동산 제외,164
8월,9시,공공행정/ 국방 및 사회보장 행정,1208
8월,9시,교육 서비스업,1273
8월,9시,보건업,1239
8월,9시,사회복지 서비스업,1219
8월,9시,창작/ 예술 및 여가관련 서비스업,1021
8월,9시,스포츠 및 오락관련 서비스업,965
8월,9시,협회 및 단체,995
8월,9시,개인 및 소비용품 수리업,1299
8월,9시,기타 개인 서비스업,1195
8월,9시,가구내 고용활동,1371
8월,9시,국제 및 외국기관,1048
8월,10시,농업,1152
8월,10시,임업,1299
8월,10시,어업,1015
8월,10시,석탄/ 원유 및 천연가스 광업,1214
8월,10시,금속 광업,1339
8월,10시,비금속광물 광업;연료용 제외,1598
8월,10시,광업 지원 서비스업,1486
8월,10시,식료품 제조업,1266
8월,10시,음료 제조업,1158
8월,10시,담배 제조업,1279
8월,10시,섬유제품 제조업; 의복제외,1127
8월,10시,의복/ 의복액세서리 및 모피제품 제조업,1556
8월,10시,가죽/ 가방 및 신발 제조업,1472
8월,10시,목재 및 나무제품 제조업;가구제외,1370
8월,10시,펄프/ 종이 및 종이제품 제조업,1079
8월,10시,인쇄 및 기록매체 복제업,1476
8월,10시,코크스/ 연탄 및 석유정제품 제조업,1001
8월,10시,화학물질 및 화학제품 제조업;의약품 제외,1061
8월,10시,의료용 물질 및 의약품 제조업,1196
8월,10시,고무제품 및 플라스틱제품 제조업,1231
8월,10시,비금속 광물제품 제조업,1185
8월,10시,1차 금속 제조업,1019
8월,10시,금속가공제품 제조업;기계 및 가구 제외,1421
8월,10시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1044
8월,10시,의료/ 정밀/ 광학기기 및 시계 제조업,1069
8월,10시,전기장비 제조업,1149
8월,10시,기타 기계 및 장비 제조업,1413
8월,10시,자동차 및 트레일러 제조업,1272
8월,10시,기타 운송장비 제조업,1477
8월,10시,가구 제조업,1341
8월,10시,기타 제품 제조업,1407
8월,10시,전기/ 가스/ 증기 및 공기조절 공급업,995
8월,10시,수도사업,1061
8월,10시,하수/ 폐수 및 분뇨 처리업,1034
8월,10시,폐기물 수집운반/ 처리 및 원료재생업,1387
8월,10시,환경 정화 및 복원업,1144
8월,10시,종합 건설업,1207
8월,10시,전문직별 공사업,1108
8월,10시,자동차 및 부품 판매업,1610
8월,10시,도매 및 상품중개업,1245
8월,10시,소매업; 자동차 제외,1127
8월,10시,육상운송 및 파이프라인 운송업,1309
8월,10시,수상 운송업,1307
8월,10시,항공 운송업,1329
8월,10시,창고 및 운송관련 서비스업,1157
8월,10시,숙박업,1100
8월,10시,음식점 및 주점업,992
8월,10시,출판업,1108
8월,10시,영상/ 오디오 기록물 제작 및 배급업,1146
8월,10시,방송업,1134
8월,10시,통신업,1079
8월,10시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1080
8월,10시,정보서비스업,1053
8월,10시,금융업,1433
8월,10시,보험 및 연금업,1490
8월,10시,금융 및 보험 관련 서비스업,1408
8월,10시,부동산업,1229
8월,10시,연구개발업,1202
8월,10시,전문서비스업,1365
8월,10시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1261
8월,10시,기타 전문/ 과학 및 기술 서비스업,1234
8월,10시,사업시설 관리 및 조경 서비스업,1336
8월,10시,사업지원 서비스업,1308
8월,10시,임대업;부동산 제외,295
8월,10시,공공행정/ 국방 및 사회보장 행정,1351
8월,10시,교육 서비스업,1637
8월,10시,보건업,1323
8월,10시,사회복지 서비스업,1447
8월,10시,창작/ 예술 및 여가관련 서비스업,1391
8월,10시,스포츠 및 오락관련 서비스업,1089
8월,10시,협회 및 단체,1252
8월,10시,개인 및 소비용품 수리업,1774
8월,10시,기타 개인 서비스업,1295
8월,10시,가구내 고용활동,1431
8월,10시,국제 및 외국기관,1083
8월,11시,농업,1198
8월,11시,임업,1389
8월,11시,어업,1020
8월,11시,석탄/ 원유 및 천연가스 광업,1351
8월,11시,금속 광업,1494
8월,11시,비금속광물 광업;연료용 제외,1741
8월,11시,광업 지원 서비스업,1506
8월,11시,식료품 제조업,1290
8월,11시,음료 제조업,1170
8월,11시,담배 제조업,1277
8월,11시,섬유제품 제조업; 의복제외,1113
8월,11시,의복/ 의복액세서리 및 모피제품 제조업,1606
8월,11시,가죽/ 가방 및 신발 제조업,1492
8월,11시,목재 및 나무제품 제조업;가구제외,1341
8월,11시,펄프/ 종이 및 종이제품 제조업,1062
8월,11시,인쇄 및 기록매체 복제업,1543
8월,11시,코크스/ 연탄 및 석유정제품 제조업,1002
8월,11시,화학물질 및 화학제품 제조업;의약품 제외,1056
8월,11시,의료용 물질 및 의약품 제조업,1209
8월,11시,고무제품 및 플라스틱제품 제조업,1242
8월,11시,비금속 광물제품 제조업,1085
8월,11시,1차 금속 제조업,931
8월,11시,금속가공제품 제조업;기계 및 가구 제외,1413
8월,11시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1042
8월,11시,의료/ 정밀/ 광학기기 및 시계 제조업,1004
8월,11시,전기장비 제조업,1176
8월,11시,기타 기계 및 장비 제조업,1433
8월,11시,자동차 및 트레일러 제조업,1261
8월,11시,기타 운송장비 제조업,1460
8월,11시,가구 제조업,1349
8월,11시,기타 제품 제조업,1430
8월,11시,전기/ 가스/ 증기 및 공기조절 공급업,1011
8월,11시,수도사업,1027
8월,11시,하수/ 폐수 및 분뇨 처리업,1027
8월,11시,폐기물 수집운반/ 처리 및 원료재생업,1398
8월,11시,환경 정화 및 복원업,1136
8월,11시,종합 건설업,1285
8월,11시,전문직별 공사업,1188
8월,11시,자동차 및 부품 판매업,1711
8월,11시,도매 및 상품중개업,1371
8월,11시,소매업; 자동차 제외,1382
8월,11시,육상운송 및 파이프라인 운송업,1257
8월,11시,수상 운송업,1339
8월,11시,항공 운송업,1439
8월,11시,창고 및 운송관련 서비스업,1218
8월,11시,숙박업,1157
8월,11시,음식점 및 주점업,1204
8월,11시,출판업,1134
8월,11시,영상/ 오디오 기록물 제작 및 배급업,1326
8월,11시,방송업,1170
8월,11시,통신업,1082
8월,11시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1090
8월,11시,정보서비스업,1070
8월,11시,금융업,1452
8월,11시,보험 및 연금업,1508
8월,11시,금융 및 보험 관련 서비스업,1423
8월,11시,부동산업,1370
8월,11시,연구개발업,1240
8월,11시,전문서비스업,1426
8월,11시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1307
8월,11시,기타 전문/ 과학 및 기술 서비스업,1295
8월,11시,사업시설 관리 및 조경 서비스업,1391
8월,11시,사업지원 서비스업,1375
8월,11시,임대업;부동산 제외,1584
8월,11시,공공행정/ 국방 및 사회보장 행정,1370
8월,11시,교육 서비스업,1720
8월,11시,보건업,1336
8월,11시,사회복지 서비스업,1526
8월,11시,창작/ 예술 및 여가관련 서비스업,1490
8월,11시,스포츠 및 오락관련 서비스업,1182
8월,11시,협회 및 단체,1358
8월,11시,개인 및 소비용품 수리업,1924
8월,11시,기타 개인 서비스업,1354
8월,11시,가구내 고용활동,1430
8월,11시,국제 및 외국기관,1112
8월,12시,농업,1217
8월,12시,임업,1383
8월,12시,어업,1019
8월,12시,석탄/ 원유 및 천연가스 광업,1339
8월,12시,금속 광업,1462
8월,12시,비금속광물 광업;연료용 제외,1603
8월,12시,광업 지원 서비스업,1426
8월,12시,식료품 제조업,1289
8월,12시,음료 제조업,1160
8월,12시,담배 제조업,1217
8월,12시,섬유제품 제조업; 의복제외,1110
8월,12시,의복/ 의복액세서리 및 모피제품 제조업,1603
8월,12시,가죽/ 가방 및 신발 제조업,1460
8월,12시,목재 및 나무제품 제조업;가구제외,1324
8월,12시,펄프/ 종이 및 종이제품 제조업,1059
8월,12시,인쇄 및 기록매체 복제업,1526
8월,12시,코크스/ 연탄 및 석유정제품 제조업,1002
8월,12시,화학물질 및 화학제품 제조업;의약품 제외,1053
8월,12시,의료용 물질 및 의약품 제조업,1218
8월,12시,고무제품 및 플라스틱제품 제조업,1227
8월,12시,비금속 광물제품 제조업,1060
8월,12시,1차 금속 제조업,905
8월,12시,금속가공제품 제조업;기계 및 가구 제외,1385
8월,12시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1043
8월,12시,의료/ 정밀/ 광학기기 및 시계 제조업,1011
8월,12시,전기장비 제조업,1176
8월,12시,기타 기계 및 장비 제조업,1424
8월,12시,자동차 및 트레일러 제조업,1230
8월,12시,기타 운송장비 제조업,1439
8월,12시,가구 제조업,1357
8월,12시,기타 제품 제조업,1416
8월,12시,전기/ 가스/ 증기 및 공기조절 공급업,1017
8월,12시,수도사업,1015
8월,12시,하수/ 폐수 및 분뇨 처리업,1023
8월,12시,폐기물 수집운반/ 처리 및 원료재생업,1311
8월,12시,환경 정화 및 복원업,1199
8월,12시,종합 건설업,1301
8월,12시,전문직별 공사업,1199
8월,12시,자동차 및 부품 판매업,1724
8월,12시,도매 및 상품중개업,1391
8월,12시,소매업; 자동차 제외,1446
8월,12시,육상운송 및 파이프라인 운송업,1197
8월,12시,수상 운송업,1329
8월,12시,항공 운송업,1395
8월,12시,창고 및 운송관련 서비스업,1231
8월,12시,숙박업,1146
8월,12시,음식점 및 주점업,1339
8월,12시,출판업,1142
8월,12시,영상/ 오디오 기록물 제작 및 배급업,1382
8월,12시,방송업,1178
8월,12시,통신업,1082
8월,12시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1095
8월,12시,정보서비스업,1077
8월,12시,금융업,1455
8월,12시,보험 및 연금업,1512
8월,12시,금융 및 보험 관련 서비스업,1433
8월,12시,부동산업,1418
8월,12시,연구개발업,1239
8월,12시,전문서비스업,1418
8월,12시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1309
8월,12시,기타 전문/ 과학 및 기술 서비스업,1300
8월,12시,사업시설 관리 및 조경 서비스업,1383
8월,12시,사업지원 서비스업,1387
8월,12시,임대업;부동산 제외,2304
8월,12시,공공행정/ 국방 및 사회보장 행정,1351
8월,12시,교육 서비스업,1717
8월,12시,보건업,1339
8월,12시,사회복지 서비스업,1526
8월,12시,창작/ 예술 및 여가관련 서비스업,1464
8월,12시,스포츠 및 오락관련 서비스업,1233
8월,12시,협회 및 단체,1321
8월,12시,개인 및 소비용품 수리업,1909
8월,12시,기타 개인 서비스업,1355
8월,12시,가구내 고용활동,1453
8월,12시,국제 및 외국기관,1131
8월,13시,농업,1189
8월,13시,임업,1263
8월,13시,어업,1013
8월,13시,석탄/ 원유 및 천연가스 광업,1287
8월,13시,금속 광업,1025
8월,13시,비금속광물 광업;연료용 제외,1005
8월,13시,광업 지원 서비스업,1102
8월,13시,식료품 제조업,1218
8월,13시,음료 제조업,1065
8월,13시,담배 제조업,1059
8월,13시,섬유제품 제조업; 의복제외,1095
8월,13시,의복/ 의복액세서리 및 모피제품 제조업,1473
8월,13시,가죽/ 가방 및 신발 제조업,1274
8월,13시,목재 및 나무제품 제조업;가구제외,1070
8월,13시,펄프/ 종이 및 종이제품 제조업,1028
8월,13시,인쇄 및 기록매체 복제업,1269
8월,13시,코크스/ 연탄 및 석유정제품 제조업,1002
8월,13시,화학물질 및 화학제품 제조업;의약품 제외,1035
8월,13시,의료용 물질 및 의약품 제조업,1200
8월,13시,고무제품 및 플라스틱제품 제조업,1121
8월,13시,비금속 광물제품 제조업,1066
8월,13시,1차 금속 제조업,909
8월,13시,금속가공제품 제조업;기계 및 가구 제외,1137
8월,13시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1028
8월,13시,의료/ 정밀/ 광학기기 및 시계 제조업,1002
8월,13시,전기장비 제조업,1085
8월,13시,기타 기계 및 장비 제조업,1214
8월,13시,자동차 및 트레일러 제조업,1128
8월,13시,기타 운송장비 제조업,1068
8월,13시,가구 제조업,1164
8월,13시,기타 제품 제조업,1218
8월,13시,전기/ 가스/ 증기 및 공기조절 공급업,1028
8월,13시,수도사업,1028
8월,13시,하수/ 폐수 및 분뇨 처리업,1033
8월,13시,폐기물 수집운반/ 처리 및 원료재생업,955
8월,13시,환경 정화 및 복원업,1192
8월,13시,종합 건설업,1274
8월,13시,전문직별 공사업,1128
8월,13시,자동차 및 부품 판매업,1561
8월,13시,도매 및 상품중개업,1375
8월,13시,소매업; 자동차 제외,1463
8월,13시,육상운송 및 파이프라인 운송업,1162
8월,13시,수상 운송업,1270
8월,13시,항공 운송업,1318
8월,13시,창고 및 운송관련 서비스업,1202
8월,13시,숙박업,1146
8월,13시,음식점 및 주점업,1426
8월,13시,출판업,1121
8월,13시,영상/ 오디오 기록물 제작 및 배급업,1402
8월,13시,방송업,1165
8월,13시,통신업,1081
8월,13시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1094
8월,13시,정보서비스업,1064
8월,13시,금융업,1450
8월,13시,보험 및 연금업,1490
8월,13시,금융 및 보험 관련 서비스업,1431
8월,13시,부동산업,1425
8월,13시,연구개발업,1237
8월,13시,전문서비스업,1352
8월,13시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1269
8월,13시,기타 전문/ 과학 및 기술 서비스업,1291
8월,13시,사업시설 관리 및 조경 서비스업,1314
8월,13시,사업지원 서비스업,1364
8월,13시,임대업;부동산 제외,2660
8월,13시,공공행정/ 국방 및 사회보장 행정,1317
8월,13시,교육 서비스업,1665
8월,13시,보건업,1318
8월,13시,사회복지 서비스업,1516
8월,13시,창작/ 예술 및 여가관련 서비스업,1449
8월,13시,스포츠 및 오락관련 서비스업,1261
8월,13시,협회 및 단체,1255
8월,13시,개인 및 소비용품 수리업,1469
8월,13시,기타 개인 서비스업,1321
8월,13시,가구내 고용활동,1479
8월,13시,국제 및 외국기관,1135
8월,14시,농업,1212
8월,14시,임업,1383
8월,14시,어업,1008
8월,14시,석탄/ 원유 및 천연가스 광업,1298
8월,14시,금속 광업,1452
8월,14시,비금속광물 광업;연료용 제외,1513
8월,14시,광업 지원 서비스업,1375
8월,14시,식료품 제조업,1269
8월,14시,음료 제조업,1152
8월,14시,담배 제조업,1222
8월,14시,섬유제품 제조업; 의복제외,1107
8월,14시,의복/ 의복액세서리 및 모피제품 제조업,1522
8월,14시,가죽/ 가방 및 신발 제조업,1449
8월,14시,목재 및 나무제품 제조업;가구제외,1309
8월,14시,펄프/ 종이 및 종이제품 제조업,1045
8월,14시,인쇄 및 기록매체 복제업,1440
8월,14시,코크스/ 연탄 및 석유정제품 제조업,1002
8월,14시,화학물질 및 화학제품 제조업;의약품 제외,1049
8월,14시,의료용 물질 및 의약품 제조업,1211
8월,14시,고무제품 및 플라스틱제품 제조업,1201
8월,14시,비금속 광물제품 제조업,1052
8월,14시,1차 금속 제조업,909
8월,14시,금속가공제품 제조업;기계 및 가구 제외,1357
8월,14시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1037
